Time,P3,F3,C3,Cz,T7,P4,F4,C4,T8
28.314,34.17600132,-344.7655395,-123.1870793,-100.2611749,-315.3676488,-236.5106223,-247.7274246,-34.37652204,-162.720136
28.316,34.89133335,-344.5196593,-124.0811223,-102.0492609,-312.3278539,-236.8234885,-247.7498855,-35.15880963,-162.0942815
28.318,35.20432163,-345.0784667,-124.1255559,-103.4799249,-311.4338109,-239.4387229,-249.4481277,-37.43865582,-164.1060003
28.32,38.33322788,-342.0386108,-123.2539739,-104.016546,-308.930393,-239.2598899,-249.8729324,-38.13158795,-163.9495061
28.322,43.02707553,-336.9871276,-121.0186223,-103.7035578,-307.5446508,-238.1199973,-249.3143386,-38.3550987,-166.1175969
28.324,45.19553257,-332.5391296,-119.0518254,-103.8822687,-307.4775121,-237.5388205,-250.9237136,-37.7292442,-165.3800481
28.326,45.93283725,-330.5274718,-117.5767278,-104.9774835,-310.6291234,-237.0246604,-250.0741043,-35.44939801,-163.8824895
28.328,43.69797397,-331.5556396,-119.0293645,-106.0058038,-317.8710668,-240.3997824,-252.7567214,-38.66802594,-171.7502874
28.33,40.68039585,-328.8287414,-122.158759,-105.1786554,-317.5805394,-242.076174,-254.1200027,-40.1879234,-172.4878362
28.332,37.81906772,-323.4419616,-123.9693059,-105.3349054,-316.3510472,-240.0198996,-251.8172683,-37.88573834,-168.5763372
28.334,39.741431,-324.7160094,-121.5552434,-105.782171,-315.859348,-237.7176535,-250.9676589,-37.50573346,-170.3420842
28.336,42.6921146,-328.6052306,-119.8789739,-105.1561945,-313.9594457,-237.0469992,-250.8787918,-38.48919293,-169.9844182
28.338,44.54709507,-331.4662536,-119.0518254,-103.9271906,-312.5514867,-237.1588156,-250.0741043,-39.2268028,-169.3810247
28.34,47.8327396,-332.4050048,-115.9224309,-104.0385187,-309.2209203,-234.6107199,-248.5321121,-36.27636334,-164.7541936
28.342,50.0905521,-330.6615661,-115.4307317,-104.8212335,-307.9245336,-234.0518821,-249.8280105,-34.19768903,-162.541303
28.344,50.64914585,-327.7558654,-115.3413762,-104.5082453,-307.2763402,-234.9235862,-250.2752761,-33.5941734,-161.7366155
28.346,50.33615757,-325.9677184,-114.6485051,-104.6644953,-307.1869847,-233.4483664,-249.0682449,-33.5047569,-161.7814153
28.348,49.41965366,-326.5935729,-115.8555364,-104.2396906,-308.1034887,-233.4931662,-247.8387527,-33.34832379,-161.289594
28.35,46.60373569,-327.7558654,-117.9116887,-102.9213312,-310.0256078,-235.3707297,-249.6492996,-33.48241803,-159.3896917
28.352,43.6086185,-329.8122008,-119.2080754,-102.8764093,-309.5339086,-235.1918967,-250.3651199,-33.86242291,-157.7133001
28.354,42.20041538,-331.7791808,-120.6162785,-104.8881281,-308.907932,-235.9965842,-250.5438308,-36.41051862,-161.9154485
28.356,43.34006382,-332.2932494,-118.940009,-106.6093195,-305.8459203,-237.4941428,-250.632698,-37.52807233,-162.2507757
28.358,44.54709507,-331.9579833,-117.330634,-106.8773859,-305.1305883,-237.7623313,-251.1024246,-37.43865582,-163.1001409
28.36,44.83762241,-333.9472716,-118.6270207,-107.3021906,-308.2150609,-236.9799826,-249.9842605,-36.7681236,-166.0952581
28.362,43.89914585,-336.1601012,-120.9068059,-108.129339,-313.5571019,-237.4716819,-250.2303543,-36.0528526,-168.3751653
28.364,45.1061771,-334.7966369,-119.6997746,-105.4022882,-310.7409398,-238.0081809,-249.5379714,-35.091732,-166.1175969
28.366,46.08957553,-334.1261046,-119.7222356,-102.3178156,-309.3998754,-236.4212668,-247.7274246,-34.01885602,-163.6813176
28.368,45.95529819,-333.7684692,-120.3706731,-101.691839,-311.1879613,-237.1364768,-248.1961746,-35.11407086,-163.0106634
28.37,43.09445835,-335.4671996,-121.0410832,-103.2562921,-310.0702855,-240.48926,-250.2528152,-35.15880963,-160.395551
28.372,42.93772007,-334.4613708,-119.0293645,-103.9491632,-308.1481664,-240.8468039,-249.6492996,-33.75066754,-159.9708684
28.374,44.03293491,-332.2932494,-117.1294621,-102.8988703,-306.248264,-241.740969,-250.5877761,-32.70013043,-160.6190618
28.376,43.83176303,-333.5896667,-117.7998723,-101.691839,-305.7341039,-242.7020285,-251.7723464,-32.47661969,-156.7969182
28.378,43.54123569,-336.9647582,-120.7730168,-102.429632,-309.9584691,-242.6350119,-251.4373855,-35.38232038,-162.6307805
28.38,45.95529819,-337.1212218,-120.3706731,-104.9999445,-313.736057,-242.0091574,-252.3758621,-39.45031354,-175.6617864
28.382,44.86008335,-336.9647582,-118.96247,-105.3798273,-311.5009496,-243.2608664,-254.9910964,-40.27733991,-171.638471
28.384,43.13889194,-340.0046142,-120.8174504,-106.2738703,-310.874973,-246.2113059,-257.7410964,-40.1879234,-166.6764348
28.386,42.51340366,-342.7538817,-122.2481145,-106.7211359,-312.2384984,-247.261843,-257.9637527,-39.42797467,-164.9777044
28.388,42.78147007,-341.7033446,-123.0752629,-106.3856867,-314.2052953,-247.261843,-257.3612136,-38.82452008,-167.883344
28.39,40.25559116,-341.4798339,-124.3716496,-107.4359796,-315.9711644,-250.1674826,-259.9315261,-41.30553815,-173.3595403
28.392,37.99826694,-342.0609801,-125.0869817,-108.7548273,-317.8039281,-252.7380393,-262.3006668,-41.66314313,-172.4208196
28.394,38.48996616,-340.7869323,-123.7007512,-108.1737726,-316.4628637,-251.173342,-259.7528152,-41.05968854,-171.7054876
28.396,41.350806,-337.9259093,-121.0635442,-108.4867609,-315.1217992,-251.1063254,-259.4617996,-43.87597272,-176.9581731
28.398,42.71457553,-338.1494201,-119.3198918,-107.0116632,-315.859348,-250.6145041,-258.8133621,-44.05480573,-177.338178
28.4,42.58029819,-341.0551513,-120.571845,-107.0116632,-317.5358617,-250.0111106,-258.6346511,-43.3618736,-176.5558294
28.402,43.42941928,-340.6975158,-121.264716,-107.391546,-316.1947972,-249.5192893,-257.9198074,-41.75255963,-175.2594426
28.404,43.94357944,-339.4681762,-120.2588567,-108.5761163,-313.736057,-250.2346213,-259.0145339,-40.38909528,-174.9465764
28.406,43.80979038,-341.6809753,-115.8555364,-109.0678156,-312.5737035,-252.3580344,-262.2557449,-42.40075299,-176.0641301
28.408,40.5461185,-345.0113891,-114.5366887,-108.6879328,-312.8866918,-256.2695334,-265.0946121,-44.74767682,-174.7677434
28.41,36.67941928,-346.9112914,-122.2031926,-107.9501398,-310.7409398,-257.4989035,-266.3465652,-44.43474957,-170.029218
28.412,34.89133335,-349.3029235,-122.7622746,-107.8832453,-312.3949926,-257.2307151,-268.0448074,-44.70299909,-172.0184759
28.414,37.10422397,-348.8782409,-122.6055364,-106.9442804,-315.6134984,-257.7224143,-268.5145339,-47.00524518,-177.1816839
28.416,39.33908725,-346.8665832,-122.33747,-106.5868585,-320.7768285,-255.5319846,-265.7205886,-46.7146568,-177.7181829
28.418,40.59104038,-345.5031493,-121.6670598,-108.1737726,-324.6437719,-254.0567649,-265.4969558,-46.08880231,-176.265302
28.42,42.17795444,-345.8384154,-121.7788762,-108.1962335,-324.9789769,-252.1792014,-265.8992996,-46.75933454,-177.2711614
28.422,43.116431,-346.9112914,-121.8457707,-107.0116632,-324.7106664,-249.6757834,-264.3123855,-46.98284528,-177.4946721
28.424,43.25070835,-347.2018798,-122.3599309,-107.3021906,-324.9789769,-248.9829123,-263.820198,-47.63109967,-177.517011
28.426,42.13303257,-348.40885,-124.2822942,-108.7103937,-327.7057836,-250.3016379,-265.7430496,-49.19567487,-178.9252141
28.428,41.90988803,-346.7324889,-123.3882512,-108.3524835,-326.2975805,-253.5874045,-268.2459793,-50.91680524,-179.0145696
28.43,40.52365757,-345.9501708,-122.6055364,-106.3632257,-326.4093969,-255.0401633,-269.4530105,-51.34148786,-176.6453069
28.432,36.79123569,-348.1853393,-124.7739934,-108.3524835,-327.2140844,-257.3424094,-271.2860183,-52.30260846,-175.907636
28.434,35.49484897,-349.1017516,-126.0029973,-108.7548273,-326.029514,-256.5601828,-269.0282058,-51.14031598,-171.8843206
28.436,37.08176303,-346.1736816,-124.4160832,-108.7103937,-322.8554418,-256.1130393,-267.8211746,-48.90514752,-168.1516546
28.438,39.92014194,-343.7820495,-121.0186223,-107.7045343,-320.2626683,-253.9896262,-264.5584793,-46.93816754,-170.2303899
28.44,42.98264194,-342.7985595,-119.4766301,-107.0116632,-320.1733129,-253.2520774,-263.3953933,-46.24529645,-173.6948675
28.442,44.32346225,-343.156195,-119.2754582,-105.3573663,-319.3910863,-251.9110129,-262.5018386,-45.70879743,-173.0243352
28.444,44.77072788,-343.960852,-120.0801457,-104.9325617,-320.508518,-251.8438742,-263.4403152,-45.97704694,-174.1642278
28.446,43.20627475,-345.5254882,-120.9517278,-105.1561945,-322.6320531,-252.1568625,-263.7313308,-44.77007672,-172.7336858
28.448,40.23313022,-346.6430724,-121.5103215,-106.2738703,-324.5094945,-252.3580344,-263.7313308,-44.50182721,-172.9125188
28.45,38.24387241,-346.1513427,-122.2256535,-107.9726007,-327.3259008,-255.7331565,-267.3963699,-45.26177594,-174.7454046
28.452,36.94748569,-347.5818542,-122.874091,-107.9057062,-329.1139867,-255.6436789,-267.6424636,-44.3229942,-174.0972112
28.454,36.9030521,-347.0007079,-122.7847356,-107.6820734,-329.6503637,-253.8109153,-266.2342605,-43.80895612,-174.7677434
28.456,38.22141147,-345.6372436,-122.8960637,-107.6151788,-329.1139867,-252.1345237,-264.3348464,-42.579586,-174.6112493
28.458,37.61789585,-349.0570739,-124.6172551,-110.2748468,-329.069309,-251.2851584,-265.1834793,-43.20544049,-173.6948675
28.46,40.56857944,-352.0074981,-128.1040715,-118.254339,-332.9584691,-249.6757834,-267.1727371,-47.96636579,-178.8580755
28.462,40.99338413,-351.9404357,-128.5513371,-114.2089288,-332.7797582,-248.7594016,-266.3905105,-46.42406842,-175.9299749
28.464,41.194556,-351.3592895,-126.0029973,-112.7333429,-330.0973851,-248.2675803,-264.2674636,-45.77587506,-173.9183782
28.466,41.2389896,-353.1697753,-125.4219426,-113.7616632,-330.0973851,-247.4182151,-263.3953933,-46.53582379,-178.8133977
28.468,39.16037632,-355.4496673,-127.6572942,-114.4101007,-329.0021703,-250.7263205,-264.6024246,-48.14513776,-180.0874456
28.47,34.19846225,-358.042456,-130.6524114,-113.2255304,-330.4997289,-252.0450461,-263.7088699,-47.4969444,-178.7240423
28.472,30.7336185,-359.7635406,-131.3228215,-111.4818781,-329.7175023,-253.2967551,-263.0828933,-46.7146568,-176.3323186
28.474,31.87375522,-355.4273131,-128.1714543,-108.4198663,-323.727268,-252.5815451,-261.0037918,-44.12182233,-168.3304876
28.476,38.53439975,-346.799536,-123.7456731,-105.8939874,-318.2509496,-250.3239768,-257.0252761,-41.26079938,-163.3683294
28.478,45.57541538,-341.9715636,-119.8789739,-106.2738703,-315.7253148,-246.3230002,-254.6785964,-40.45617291,-165.3800481
28.48,48.23508335,-341.6362975,-119.2080754,-108.5761163,-315.8146703,-245.8983176,-254.3875808,-41.97607038,-169.7385686
28.482,47.85520053,-343.156195,-119.811591,-107.8607843,-318.2958715,-246.6136496,-254.9686355,-40.72436139,-167.2128118
28.484,46.75998569,-344.8996337,-119.6997746,-106.4081476,-317.0441625,-247.6193869,-255.6844558,-40.83611676,-164.508344
28.486,45.28488803,-347.514807,-121.3985051,-107.0785578,-318.0275609,-250.2346213,-257.9637527,-43.04894635,-164.5976995
28.488,43.7648685,-347.6936095,-120.0576848,-107.6371515,-319.9050023,-250.1674826,-258.3221511,-43.294857,-167.8610051
28.49,42.37912632,-346.799536,-119.6104192,-109.9174249,-322.1850316,-251.4863303,-260.1991043,-45.35119245,-176.0417913
28.492,40.25559116,-347.8053649,-120.8848332,-110.7221124,-323.6825902,-252.9838889,-261.898323,-47.87694928,-180.8474553
28.494,39.4733646,-351.0240233,-121.3765325,-107.9057062,-320.6203344,-252.2908957,-259.2830886,-44.09948346,-173.1136907
28.496,40.12131382,-351.6051696,-122.0694035,-107.391546,-320.4416234,-250.1898215,-258.2098464,-42.17724225,-173.3372014
28.498,41.21652866,-350.2640441,-122.8291692,-108.3749445,-322.4084203,-248.7147238,-256.0194168,-40.54558942,-173.3818792
28.5,44.23410678,-347.0230468,-120.2588567,-107.6596124,-322.4084203,-247.5523703,-254.2313308,-38.75744245,-173.0466741
28.502,44.94943882,-347.872412,-119.4317082,-107.0560968,-321.5368383,-247.9323752,-255.2371902,-39.87499616,-175.3265813
28.504,43.94357944,-348.7441466,-119.655341,-106.2294367,-319.1452367,-247.2841819,-253.7625808,-38.08691022,-170.4539007
28.506,42.17795444,-350.0852416,-120.9961614,-108.4867609,-319.9274633,-248.6922629,-254.3436355,-38.77978131,-172.0854925
28.508,41.21652866,-347.8053649,-119.655341,-108.7772882,-320.2626683,-248.155886,-253.2479324,-37.6622276,-171.5267766
28.51,40.03195835,-347.6712401,-117.2188176,-107.2348078,-318.720432,-247.4182151,-251.4373855,-34.93529889,-167.4363225
28.512,40.83664585,-346.6877807,-116.8613957,-106.2514093,-316.3510472,-247.9547141,-249.7616043,-33.68358991,-162.4742864
28.514,42.0436771,-345.5031493,-115.8555364,-104.7318781,-312.0373265,-247.9323752,-247.2352371,-32.18603131,-155.6570257
28.516,43.69797397,-342.887976,-114.5591496,-106.676214,-313.8029515,-247.8653586,-247.413948,-35.04705426,-164.5306829
28.518,44.12229038,-341.099829,-113.955634,-108.1962335,-314.451389,-250.4134543,-249.2469558,-39.4056358,-174.9242376
28.52,44.54709507,-343.5585387,-114.4248723,-107.0116632,-311.9926488,-249.8992942,-248.6883621,-38.19866559,-171.5714544
28.522,44.81516147,-346.5983642,-116.3696965,-107.5258234,-315.524143,-248.4017356,-249.0457839,-39.1597862,-170.3644231
28.524,42.803931,-350.3534606,-118.7612981,-106.6093195,-320.1733129,-248.7817404,-247.257698,-37.93041608,-168.6656926
28.526,40.09934116,-352.3427642,-120.7954778,-106.7655695,-323.0790746,-249.1840842,-249.179573,-37.43865582,-166.8328069
28.528,39.22727085,-351.3369506,-121.0186223,-108.3749445,-322.8554418,-250.3686545,-252.4881668,-39.27154157,-167.1681341
28.53,39.13791538,-349.9958251,-120.8399114,-107.5258234,-321.3803441,-250.100466,-251.4149246,-37.84099957,-163.9048284
28.532,41.50754428,-346.5760253,-119.11872,-105.6703546,-319.7709691,-249.1840842,-249.179573,-37.01397321,-162.6307805
28.534,44.65891147,-342.5080016,-115.89997,-103.7704523,-316.6864965,-249.2957785,-248.5985183,-36.41051862,-160.1273626
28.536,45.9108646,-341.5021728,-113.6201848,-101.1552179,-312.5737035,-250.0111106,-248.4647293,-35.47173688,-155.8805364
28.538,47.31857944,-341.8374389,-113.3521184,-101.3563898,-312.6855199,-251.7991965,-250.0516433,-36.81286237,-157.8027776
28.54,51.25266147,-339.9151977,-113.2852239,-100.976507,-313.6689183,-250.8381369,-250.7450027,-37.46105573,-162.4072698
28.542,51.25266147,-340.5410522,-111.9439153,-102.1386163,-312.149143,-248.5358908,-250.7000808,-36.25402448,-161.3567327
28.544,48.41379428,-344.0502685,-114.111884,-103.2562921,-313.1100805,-249.4522727,-252.5555496,-36.03051373,-160.5073675
28.546,45.2624271,-346.6654113,-118.0010442,-104.195257,-314.1830785,-250.4581321,-254.9910964,-36.96929547,-163.435346
28.548,42.93772007,-349.928778,-118.3589543,-103.3905695,-312.8195531,-249.5416281,-253.9637527,-35.76232526,-162.3848089
28.55,40.4343021,-351.180487,-119.811591,-107.9726007,-317.1557347,-251.5756858,-255.8407058,-37.19280621,-165.5364202
28.552,39.00412632,-351.3816283,-121.6445989,-109.6937921,-320.8886449,-251.8215354,-258.9032058,-38.93627545,-166.4305852
28.554,43.09445835,-345.5701964,-119.5210637,-110.0067804,-321.045139,-252.3580344,-259.5291824,-39.87499616,-169.6492132
28.556,47.49777866,-343.2456115,-118.7163762,-109.2465265,-320.1733129,-249.7875998,-256.5565261,-38.13158795,-169.2915471
28.558,48.5929935,-338.9987853,-119.7671575,-108.4867609,-318.2734105,-247.8428977,-255.1034011,-37.32690045,-167.6821721
28.56,49.53147007,-334.1708129,-120.705634,-109.8500421,-318.6982152,-247.08301,-255.4159011,-38.93627545,-172.2643255
28.562,48.57053257,-340.5186828,-121.443427,-109.7831476,-320.5756566,-246.2783225,-254.7235183,-37.30456159,-172.5101751
28.564,47.22922397,-347.9171203,-120.0576848,-106.8998468,-320.0614965,-248.155886,-253.1141433,-34.66704938,-167.2128118
28.566,46.78244663,-353.4380096,-120.1470403,-105.0443781,-319.2121312,-249.5640891,-254.8573074,-35.47173688,-167.7716497
28.568,45.2624271,-356.3884338,-121.8233098,-107.2128351,-322.9001195,-250.1674826,-257.2938308,-37.28222272,-174.2535833
28.57,40.74729038,-361.194052,-124.0586614,-108.5536554,-328.1305883,-250.9274924,-257.3387527,-38.48919293,-176.3771184
28.572,40.30051303,-359.8529571,-125.0645207,-109.5370538,-330.678684,-251.2628196,-258.4559402,-37.88573834,-175.5052923
28.574,42.02121616,-356.1202148,-125.5112981,-112.1972101,-330.4328344,-251.7991965,-260.4901199,-37.5504112,-175.1700872
28.576,45.23996616,-351.4263366,-123.9917668,-112.4208429,-329.404514,-251.2851584,-259.5955886,-38.64568707,-174.7230657
28.578,48.41379428,-348.8335326,-122.8516301,-108.9784601,-325.850559,-249.9439719,-257.3612136,-38.15392682,-170.6774114
28.58,50.71604038,-348.9229491,-122.315009,-109.4476984,-324.3530004,-251.2851584,-258.8582839,-38.66802594,-167.6151555
28.582,49.84445835,-351.3145812,-122.4492864,-111.2582453,-323.8390844,-253.1627219,-261.8758621,-39.2268028,-165.5587591
28.584,49.93381382,-351.1134093,-120.7730168,-110.8334406,-322.9450414,-254.9954856,-262.9266433,-40.34441754,-165.1565374
28.586,50.29172397,-350.8005126,-119.1636418,-110.7221124,-324.5541722,-254.8837912,-264.4237136,-41.32787702,-170.5879339
28.588,48.45871616,-350.2193664,-118.7612981,-111.2357843,-325.6047094,-254.8166526,-265.8319168,-44.83709332,-183.4402288
28.59,46.53635288,-351.716925,-118.7388371,-108.7323663,-326.2753637,-257.3200705,-268.4696121,-44.88183209,-179.48393
28.592,43.16135288,-354.4661773,-121.0410832,-109.179632,-329.046848,-258.7729514,-269.3192214,-44.52416608,-176.5781682
28.594,39.92014194,-355.9190429,-122.4043645,-111.4594171,-328.6222875,-260.2258322,-269.0506668,-44.54656598,-172.7560247
28.596,41.52951694,-356.3437255,-121.7788762,-110.2973078,-327.4823949,-258.9964621,-267.9774246,-43.13836286,-171.2361272
28.598,44.25656772,-354.9355681,-121.8233098,-109.8725031,-328.1528051,-256.9177268,-266.5692214,-42.579586,-173.0243352
28.6,47.81076694,-351.985144,-120.2588567,-110.2748468,-327.0353734,-255.7331565,-266.4129714,-44.41241071,-175.3935979
28.602,48.43625522,-352.7898009,-119.4766301,-109.7831476,-325.1801488,-255.4425071,-267.3075027,-43.74187848,-175.2817815
28.604,48.01193882,-354.3097289,-119.4317082,-109.8056085,-322.9225805,-254.7049582,-268.5145339,-43.40661237,-174.2535833
28.606,43.98850132,-358.8918212,-120.705634,-110.2523859,-323.2131078,-256.4930442,-268.7381668,-44.63592145,-175.0582708
28.608,41.30637241,-362.2892974,-121.287177,-110.8114679,-322.5202367,-257.0742209,-268.0223464,-43.98772809,-174.6782659
28.61,42.93772007,-359.2047484,-119.2529973,-109.2245538,-321.4921605,-257.2307151,-267.8660964,-42.24431989,-173.583051
28.612,45.55295444,-355.8519958,-117.5542668,-105.4467218,-322.1403539,-253.8779319,-265.5194168,-41.08202741,-171.7726262
28.614,47.788306,-353.885031,-116.8389348,-106.4081476,-324.8224828,-251.7545188,-261.4959793,-40.1209068,-169.0680364
28.616,51.25266147,-350.8005126,-114.8047551,-108.441839,-323.0566137,-252.3133567,-262.0321121,-41.73022077,-168.4421819
28.618,55.94650913,-344.5867065,-112.346259,-106.9892023,-319.3910863,-251.0391867,-261.4959793,-42.22198102,-167.4586614
28.62,55.8796146,-344.4973205,-113.1958684,-105.1117609,-317.7592504,-249.4299338,-257.3387527,-40.29967877,-165.4917425
28.622,53.33127475,-347.067755,-114.0000676,-105.066839,-316.4406469,-250.9721701,-255.4383621,-39.1597862,-165.402387
28.624,50.17990757,-349.6158507,-114.7153996,-105.5141046,-314.9206273,-253.0732444,-255.773323,-38.39977643,-162.9436467
28.626,48.01193882,-352.0968993,-116.3472356,-106.7431085,-318.742893,-254.3472922,-258.2547683,-39.3162193,-167.883344
